#airframe_info, log_version="1.03", log_content_version="1.02", Product="GIFD", airframe_name="Cirrus SR20", unit_software_part_number="006-B1177-C2", unit_software_version="21.70", system_software_part_number="006-B2647-N9", system_id="25DE53978", mode=NORMAL, flightstream_header="25DE53978_4193", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft lbs,       %,   deg C,      gph,     Hg,    rpm,  ft lbs,       %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,    deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 TIT1, E1 TIT2, E1 Torq,   E1 NG,  E1 ITT, E2 FFlow, E2 MAP, E2 RPM, E2 Torq,   E2 NG,  E2 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd,  WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
          ,         ,        ,       ,             ,             ,        , 30.07,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,    ,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,        , 30.07,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,    ,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,        , 30.07,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,       ,       ,     0.00,        ,        ,  29.23,    0.0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,    ,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,    13.2, 30.07,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,       ,       ,     0.00,        ,        ,  29.23,    0.0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,       ,      ,       ,      ,      ,      , NoSoln, 1852,     0,       ,      ,       
          ,         ,        ,       ,             ,             ,    13.2, 30.07,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,       ,       ,     0.00,        ,        ,  29.24,    0.0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:21,  -07:00,       ,             ,             ,    13.2, 30.07,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  25.0,  24.4,  -9.6,       ,  18.47,     0.00,  120.29,    0.03,  29.24,    0.0,    0.00,  171.13,  170.77,  176.74,  175.69,        ,        ,  120.01,  129.07,  126.01,  144.70,        ,  190.16,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:22,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.2,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  25.0,  24.3, -10.0,  20.12,  18.46,     0.00,  120.30,    0.04,  29.23,    0.0,    0.00,  171.12,  170.76,  176.73,  175.69,        ,        ,  119.96,  129.01,  125.91,  144.63,        ,  190.12,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:23,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.2,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  25.0,  24.3,  -9.3,  20.12,  18.45,     0.00,  120.32,    0.04,  29.24,    0.0,    0.00,  171.11,  170.75,  176.71,  175.66,        ,        ,  119.85,  128.93,  125.84,  144.54,        ,  190.08,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:24,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.2,   0.00,       ,   -3.98,       ,       ,       ,       ,      ,      ,  25.0,  24.3,  -9.1,  20.12,  18.44,     0.00,  120.33,    0.06,  29.25,    0.0,    0.00,  171.09,  170.71,  176.69,  175.64,        ,        ,  119.70,  128.75,  125.64,  144.34,        ,  189.93,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:25,  -07:00,       ,             ,             ,    14.2, 30.07,        ,  17.2,   0.00,       ,    6.91,       ,       ,       ,       ,      ,      ,  25.0,  24.3,  -9.6,  20.13,  18.42,     0.00,  120.35,    0.05,  29.25,    0.0,    0.00,  171.06,  170.70,  176.66,  175.64,        ,        ,  119.65,  128.73,  125.61,  144.30,        ,  189.94,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:26,  -07:00,       ,             ,             ,    14.2, 30.07,        ,  17.2,   0.00,       ,   15.57,       ,       ,       ,       ,      ,      ,  24.9,  24.2,  -9.9,  20.12,  18.42,     0.00,  120.36,    0.04,  29.25,    0.0,    0.00,  171.03,  170.67,  176.64,  175.60,        ,        ,  119.69,  128.72,  125.61,  144.33,        ,  189.98,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:27,  -07:00,       ,             ,             ,    14.2, 30.07,        ,  17.2,   0.00,       ,    0.46,       ,       ,       ,       ,      ,      ,  24.9,  24.2,  -9.3,  20.13,  18.41,     0.00,  120.36,    0.04,  29.24,    0.0,    0.00,  171.01,  170.65,  176.61,  175.59,        ,        ,  119.55,  128.66,  125.53,  144.24,        ,  189.97,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:28,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.2,   0.00,       ,   -9.70,       ,       ,       ,       ,      ,      ,  24.9,  24.2,  -9.1,  20.13,  18.40,     0.00,  120.36,    0.05,  29.25,    0.0,    0.00,  170.98,  170.62,  176.57,  175.56,        ,        ,  119.40,  128.45,  125.34,  144.01,        ,  189.85,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:29,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.2,   0.00,       ,  -20.50,       ,       ,       ,       ,      ,      ,  24.4,  23.7,  -9.3,  20.12,  18.40,     0.60,  120.37,    5.90,  29.46,  610.8,    0.00,  170.96,  170.59,  176.55,  175.54,        ,        ,  118.98,  128.38,  125.32,  144.17,        ,  189.83,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:30,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.2,   0.00,       ,  -31.40,       ,       ,       ,       ,      ,      ,  24.0,  23.3,  -9.5,  20.12,  18.39,     2.18,  120.37,   31.33,  29.07,  180.7,    0.07,  170.94,  170.56,  176.52,  175.51,        ,        ,  120.53,  128.44,  126.11,  144.32,        ,  189.90,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:31,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.2,   0.00,       ,  -17.57,       ,       ,       ,       ,      ,      ,  23.7,  23.0,  -8.9,  20.13,  18.38,     2.93,  120.36,   41.09,  28.95,  174.0,    0.05,  170.91,  170.54,  176.50,  175.49,        ,        ,  120.85,  128.37,  126.43,  143.95,        ,  189.87,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:32,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.2,   0.00,       ,   -2.22,       ,       ,       ,       ,      ,      ,  23.5,  22.8,  -8.7,  20.13,  18.37,     3.49,  120.38,   44.68,  28.90,  179.6,    0.05,  170.88,  170.50,  176.47,  175.46,        ,        ,  121.46,  128.33,  126.66,  143.38,        ,  189.86,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:33,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.2,   0.00,       ,  -12.09,       ,       ,       ,       ,      ,      ,  23.7,  23.0,  -8.9,  20.13,  18.35,     3.70,  120.39,   44.62,  28.80,  166.9,    0.05,  170.85,  170.47,  176.43,  175.44,        ,        ,  121.49,  128.23,  126.86,  142.89,        ,  189.85,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:34,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.2,   0.00,       ,   -1.44,       ,       ,       ,       ,      ,      ,  23.9,  23.2,  -9.4,  20.12,  18.34,     2.20,  120.40,   29.22,  29.23,   94.4,    0.04,  170.81,  170.44,  176.40,  175.39,        ,        ,  121.80,  128.16,  126.89,  142.48,        ,  189.70,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:35,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.2,   0.00,       ,   -0.05,       ,       ,       ,       ,      ,      ,  24.1,  23.4,  -8.9,  20.12,  18.33,     1.06,  120.45,   13.71,  29.25,   60.5,    0.02,  170.79,  170.39,  176.36,  175.36,        ,        ,  122.60,  128.20,  126.95,  142.45,        ,  189.73,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:36,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.2,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  24.3,  23.6,  -8.8,  20.11,  18.32,     2.18,  120.48,    6.62,  29.25,   31.7,    0.01,  170.74,  170.35,  176.32,  175.32,        ,        ,  123.07,  128.23,  126.97,  142.44,        ,  189.79,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:37,  -07:00,       ,             ,             ,    14.2, 30.07,        ,  17.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  24.4,  23.7,  -9.3,  20.11,  18.30,     3.23,  120.52,    3.68,  29.25,   20.6,    0.01,  170.70,  170.29,  176.28,  175.28,        ,        ,  123.07,  128.16,  126.85,  142.34,        ,  189.78,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:38,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.5,   0.00,       ,   -9.05,       ,       ,       ,       ,      ,      ,  24.5,  23.8,  -9.8,  20.11,  18.29,     3.63,  120.56,    2.38,  29.24,    5.4,    0.01,  170.67,  170.26,  176.24,  175.25,        ,        ,  123.02,  128.08,  126.73,  142.25,        ,  189.77,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:39,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.5,   0.00,       ,  -15.70,       ,       ,       ,       ,      ,      ,  24.6,  23.9,  -9.2,  20.11,  18.29,     2.83,  120.59,    1.72,  29.24,    0.3,    0.00,  170.62,  170.21,  176.21,  175.20,        ,        ,  122.74,  127.90,  126.49,  142.00,        ,  189.63,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:40,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.5,   0.00,       ,  -15.99,       ,       ,       ,       ,      ,      ,  24.6,  23.9,  -9.0,  20.10,  18.28,     1.39,  120.61,    1.33,  29.24,    0.0,    0.00,  170.58,  170.17,  176.16,  175.15,        ,        ,  122.70,  127.84,  126.40,  141.92,        ,  189.64,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:41,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.5,   0.00,       ,  -16.32,       ,       ,       ,       ,      ,      ,  24.7,  24.0,  -9.5,  20.10,  18.27,     0.69,  120.63,    1.07,  29.24,    0.0,    0.00,  170.53,  170.13,  176.11,  175.10,        ,        ,  122.66,  127.87,  126.34,  141.90,        ,  189.69,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:42,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.5,   0.00,       ,   -4.61,       ,       ,       ,       ,      ,      ,  24.7,  24.0,  -9.8,  20.10,  18.27,     0.37,  120.63,    0.88,  29.25,    0.0,    0.00,  170.50,  170.07,  176.08,  175.06,        ,        ,  122.52,  127.78,  126.23,  141.80,        ,  189.70,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:44,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.5,   0.00,       ,   -0.18,       ,       ,       ,       ,      ,      ,  24.7,  24.1,  -9.2,  20.10,  18.27,     0.22,  120.64,    0.74,  29.25,    0.0,    0.00,  170.46,  170.04,  176.04,  175.02,        ,        ,  122.20,  127.62,  126.03,  141.57,        ,  189.54,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:45,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  24.4,  23.6,  -8.8,  20.10,  18.27,     0.15,  120.64,    3.97,  29.53,    0.0,    0.00,  170.42,  169.98,  176.00,  174.97,        ,        ,  121.55,  127.50,  125.91,  141.51,        ,  189.55,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:46,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  23.9,  23.2,  -9.0,  20.10,  18.27,     0.09,  120.64,   30.50,  29.45,  124.1,    0.03,  170.38,  169.95,  175.97,  174.92,        ,        ,  123.00,  127.93,  126.56,  141.36,        ,  189.62,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:47,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.5,   0.00,       ,  -14.14,       ,       ,       ,       ,      ,      ,  23.7,  23.0,  -9.3,  20.10,  18.27,     2.00,  120.65,   40.82,  29.43,  171.2,    0.05,  170.34,  169.90,  175.93,  174.87,        ,        ,  123.41,  128.01,  126.89,  141.02,        ,  189.61,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:48,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.5,   0.00,       ,   -2.89,       ,       ,       ,       ,      ,      ,  23.5,  22.8,  -8.7,  20.10,  18.27,     3.69,  120.67,   44.53,  29.42,  178.3,    0.05,  170.30,  169.87,  175.89,  174.82,        ,        ,  123.45,  127.92,  127.03,  140.67,        ,  189.58,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:49,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.5,   0.00,       ,   -0.10,       ,       ,       ,       ,      ,      ,  23.3,  22.6,  -8.5,  20.09,  18.26,     2.49,  120.69,   45.92,  29.42,  183.8,    0.05,  170.26,  169.81,  175.84,  174.77,        ,        ,  123.50,  127.63,  126.58,  139.82,        ,  189.44,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:50,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.5,   0.00,       ,   -0.14,       ,       ,       ,       ,      ,      ,  23.6,  22.9,  -8.7,  20.08,  18.26,     2.10,  120.71,   44.13,  29.25,  152.8,    0.05,  170.20,  169.77,  175.79,  174.72,        ,        ,  123.50,  127.61,  127.12,  139.86,        ,  189.46,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:51,  -07:00,       ,             ,             ,    14.2, 30.07,        ,  17.5,   0.00,       ,   -0.23,       ,       ,       ,       ,      ,      ,  23.9,  23.2,  -9.3,  20.08,  18.25,     1.75,  120.76,   23.32,  29.26,   88.0,    0.04,  170.14,  169.72,  175.75,  174.65,        ,        ,  123.63,  127.62,  127.40,  139.85,        ,  189.51,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:52,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.5,   0.00,       ,  -11.16,       ,       ,       ,       ,      ,      ,  24.1,  23.4,  -8.8,  20.08,  18.25,     0.99,  120.82,   10.38,  29.25,   61.8,    0.02,  170.08,  169.65,  175.70,  174.59,        ,        ,  123.33,  127.54,  127.70,  139.74,        ,  189.42,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:53,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.5,   0.00,       ,  -15.80,       ,       ,       ,       ,      ,      ,  24.2,  23.5,  -8.7,  20.07,  18.24,     0.56,  120.88,    4.66,  29.26,   32.9,    0.01,  170.03,  169.60,  175.65,  174.53,        ,        ,  123.10,  127.43,  127.60,  139.62,        ,  189.30,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:54,  -07:00,       ,             ,             ,    13.2, 30.07,        ,  17.5,   0.00,       ,  -11.20,       ,       ,       ,       ,      ,      ,  24.4,  23.7,  -9.2,  20.07,  18.24,     0.33,  120.94,    2.40,  29.25,   21.9,    0.01,  169.97,  169.53,  175.59,  174.47,        ,        ,  123.04,  127.49,  127.55,  139.67,        ,  189.38,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:55,  -07:00,       ,             ,             ,    14.2, 30.07,        ,  17.5,   0.00,       ,   -0.59,       ,       ,       ,       ,      ,      ,  24.4,  23.8,  -9.7,  20.07,  18.23,     0.19,  120.99,    1.48,  29.25,    7.1,    0.01,  169.90,  169.49,  175.54,  174.39,        ,        ,  122.97,  127.52,  127.43,  139.72,        ,  189.46,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:56,  -07:00,       ,             ,             ,    14.2, 30.07,        ,  17.5,   0.00,       ,   -0.02,   3.48,  -0.05,   0.00,   0.00,  26.8,      ,  24.5,  23.8,  -9.1,  20.07,  18.24,     0.10,  121.02,    1.03,  29.24,    0.4,    0.00,  169.85,  169.44,  175.48,  174.34,        ,        ,  122.65,  127.36,  127.17,  139.50,        ,  189.33,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-05-05, 13:25:57,  -07:00,       ,             ,             ,    14.2, 30.07,        ,  17.5,   0.00,       ,   -0.00,   3.49,  -0.07,   0.00,   0.00,  26.8,      ,  24.6,  23.9,  -8.9,  20.07,  18.24,     0.06,  121.05,    0.80,  29.25,    0.0,    0.00,  169.80,  169.38,  175.44,  174.28,        ,        ,  122.40,  127.17,  126.88,  139.35,        ,  189.20,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  299.0, 108.50, 117.30, 135.100, 122.800,       ,       ,       ,       ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
