#airframe_info, log_version="1.01", airframe_name="Cessna 182T", unit_software_part_number="006-B1177-69", unit_software_version="20.83", system_software_part_number="006-B2501-07", system_id="25BA2E2F2", mode=NORMAL, flightstream_header="25BA2E2F2_20000101_000000", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
          ,         ,        ,       ,             ,             ,    93.6, 29.95,        ,  27.5,   0.00,       ,   10.89,   3.87,   0.83,  -0.01,  -0.02, 169.2,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,    94.6, 29.95,        ,  27.5,   0.00,       ,   17.42,   3.90,   0.85,  -0.02,   0.05, 169.2,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,    94.6, 29.95,        ,  27.2,   0.00,       ,   13.49,   3.85,   0.81,  -0.02,  -0.01, 169.2,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-09-22, 15:56:11,  -07:00,       ,   37.4560394, -122.1125107,    93.6, 29.95,    -6.4,  27.2,   0.00,   0.00,   -3.56,   3.79,   0.79,  -0.01,  -0.01, 169.2, 256.8,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  -114.5,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2024-09-22, 15:56:12,  -07:00,       ,   37.4560394, -122.1125107,    94.6, 29.95,    -5.5,  27.2,   0.00,   0.00,   -2.99,   3.77,   0.83,   0.00,   0.01, 169.3, 256.8,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,  -113.7,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2024-09-22, 15:56:13,  -07:00,       ,   37.4560394, -122.1125107,    93.6, 29.95,    -5.9,  27.2,   0.00,   0.00,   -8.86,   3.76,   0.76,  -0.01,  -0.03, 169.3, 256.8,  28.1,  28.1,  10.5,   1.0,  34.22,  33.30,     3.60,  129.95,   56.08,  14.81, 1028.0,  132.23,  130.87,  138.12,  134.58,  135.01,  130.86,  911.39,  928.11,  886.40,  905.39,  892.31,  863.09,  -114.0,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2024-09-22, 15:56:15,  -07:00,       ,   37.4560394, -122.1125107,    93.6, 29.95,    -5.9,  27.0,   0.00,   0.00,  -14.45,   3.78,   0.76,  -0.02,   0.02, 169.3, 256.8,  28.1,  28.1,  10.0,   1.0,  34.29,  33.30,     3.61,  129.86,   56.24,  14.76, 1034.6,  132.95,  131.44,  138.86,  135.16,  135.60,  131.20,  926.42,  944.61,  905.60,  917.43,  909.29,  894.10,  -114.0,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2024-09-22, 15:56:16,  -07:00,       ,   37.4560394, -122.1125107,    93.6, 29.95,    -5.6,  27.0,   0.00,   0.00,    7.82,   3.76,   0.76,  -0.00,  -0.01, 169.4, 256.8,  28.1,  28.1,   9.8,   1.0,  34.32,  33.30,     3.58,  129.81,   56.28,  14.74, 1037.6,  133.35,  131.76,  139.28,  135.48,  135.93,  131.39,  934.77,  951.52,  914.13,  924.20,  917.70,  909.35,  -113.7,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2024-09-22, 15:56:17,  -07:00,       ,   37.4560394, -122.1125107,    92.6, 29.95,    -5.5,  27.0,   0.00,   0.00,  -19.69,   3.69,   0.68,  -0.01,  -0.03, 169.4, 256.8,  28.1,  28.1,   9.6,   1.0,  34.33,  33.30,     3.57,  129.77,   56.30,  14.76, 1037.6,  133.76,  132.09,  139.70,  135.80,  136.27,  131.59,  942.50,  959.68,  920.37,  930.91,  924.72,  920.78,  -113.6,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2024-09-22, 15:56:18,  -07:00,       ,   37.4560394, -122.1125107,    92.6, 29.95,    -6.0,  27.0,   0.00,   0.00,  -31.56,   3.79,   0.66,  -0.02,   0.03, 169.4, 256.8,  28.1,  28.1,   9.5,   1.0,  34.33,  33.30,     3.61,  129.72,   56.30,  14.75, 1039.5,  134.20,  132.44,  140.12,  136.14,  136.63,  131.81,  948.54,  964.93,  926.12,  936.71,  931.98,  929.99,  -114.2,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2024-09-22, 15:56:19,  -07:00,       ,   37.4560394, -122.1125107,    93.6, 29.95,    -5.8,  26.8,   0.00,   0.00,  -15.58,   3.75,   0.69,   0.01,   0.01, 169.4, 256.8,  28.1,  28.1,   9.3,   1.0,  34.33,  33.23,     3.57,  129.67,   56.40,  14.72, 1044.7,  134.63,  132.80,  140.58,  136.49,  136.98,  132.02,  954.79,  968.29,  931.50,  941.78,  937.90,  939.94,  -113.9,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2024-09-22, 15:56:20,  -07:00,       ,   37.4560356, -122.1125031,    94.6, 29.95,    -5.5,  26.8,   0.00,   0.00,   22.15,   3.71,   0.64,  -0.02,  -0.01, 169.4, 256.8,  28.1,  28.1,   9.2,   1.0,  34.33,  33.19,     3.58,  129.62,   56.49,  14.68, 1048.6,  135.07,  133.15,  141.03,  136.84,  137.36,  132.26,  960.08,  972.81,  936.43,  946.69,  943.08,  947.08,  -113.6,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 112.5,       
2024-09-22, 15:56:21,  -07:00,       ,   37.4560356, -122.1125031,    94.6, 29.95,    -5.2,  26.8,   0.00,   0.00,   30.57,   3.71,   0.64,  -0.00,  -0.01, 169.5, 256.8,  28.1,  28.1,   9.1,   0.9,  34.32,  33.15,     3.58,  129.57,   56.55,  14.66, 1050.7,  135.52,  133.53,  141.49,  137.20,  137.74,  132.50,  964.82,  977.68,  941.97,  952.14,  949.37,  952.54,  -113.4,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  92.0,       
2024-09-22, 15:56:22,  -07:00,       ,   37.4560356, -122.1125031,    95.6, 29.95,     2.8,  26.8,   0.00,   0.00,   30.39,   3.70,   0.62,   0.01,  -0.01, 169.5, 256.8,  28.1,  28.1,   8.9,   0.9,  34.28,  33.15,     3.56,  129.52,   56.32,  14.66, 1043.4,  136.00,  133.92,  141.97,  137.59,  138.14,  132.75,  969.53,  982.15,  947.04,  956.99,  955.66,  957.98,  -105.3,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 135.5,       
2024-09-22, 15:56:23,  -07:00,       ,   37.4560356, -122.1125031,    93.6, 29.95,     3.0,  26.8,   0.00,   0.00,  -17.07,   3.67,   0.64,  -0.01,  -0.01, 169.4, 256.8,  28.1,  28.1,   8.9,   0.9,  34.27,  33.15,     3.56,  129.46,   56.31,  14.75, 1041.1,  136.47,  134.32,  142.44,  137.98,  138.56,  133.01,  974.37,  986.21,  951.76,  961.01,  960.81,  963.55,  -105.1,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 134.5,       
2024-09-22, 15:56:24,  -07:00,       ,   37.4560318, -122.1125031,    93.6, 29.95,     3.8,  26.5,   0.00,   0.00,  -33.35,   3.67,   0.66,  -0.00,   0.01, 169.5, 256.8,  28.1,  28.1,   8.8,   0.9,  34.23,  33.11,     3.53,  129.41,   56.34,  14.81, 1037.3,  136.96,  134.73,  142.94,  138.38,  138.97,  133.28,  977.50,  990.51,  955.78,  963.46,  964.30,  968.30,  -104.3,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 134.0,       
2024-09-22, 15:56:25,  -07:00,       ,   37.4560318, -122.1125031,    92.6, 29.95,     3.4,  26.5,   0.00,   0.00,  -36.41,   3.63,   0.64,  -0.01,  -0.04, 169.4, 256.8,  28.1,  28.1,   8.7,   0.9,  34.23,  33.11,     3.57,  129.36,   56.54,  14.74, 1049.2,  137.45,  135.15,  143.43,  138.78,  139.40,  133.57,  979.55,  992.48,  959.41,  967.05,  967.51,  971.97,  -104.7,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 133.5,       
2024-09-22, 15:56:26,  -07:00,       ,   37.4560318, -122.1125031,    93.6, 29.95,     3.0,  26.5,   0.00,   0.00,  -23.83,   3.66,   0.62,  -0.01,   0.00, 169.5, 256.8,  28.1,  28.1,   8.5,   0.9,  34.23,  33.11,     3.54,  129.30,   56.61,  14.64, 1057.0,  137.95,  135.58,  143.94,  139.21,  139.83,  133.85,  982.79,  995.81,  962.19,  971.01,  971.85,  977.38,  -105.2,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 133.5,       
2024-09-22, 15:56:27,  -07:00,       ,   37.4560318, -122.1125031,    93.6, 29.95,     3.3,  26.5,   0.00,   0.00,  -13.54,   3.65,   0.64,  -0.01,  -0.01, 169.5, 256.8,  28.1,  28.1,   8.5,   0.9,  34.22,  33.19,     3.53,  129.24,   56.65,  14.62, 1058.2,  138.45,  136.01,  144.45,  139.63,  140.29,  134.15,  986.91, 1000.40,  966.67,  975.33,  975.98,  982.61,  -104.8,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 126.0,       
2024-09-22, 15:56:28,  -07:00,       ,   37.4560318, -122.1125031,    92.6, 29.95,     2.9,  26.5,   0.00,   0.00,  -26.26,   3.65,   0.57,  -0.00,  -0.02, 169.4, 256.8,  28.1,  28.1,   8.4,   0.9,  34.19,  33.26,     3.52,  129.19,   56.53,  14.64, 1051.2,  138.97,  136.46,  144.97,  140.08,  140.75,  134.44,  991.75, 1004.10,  970.49,  980.06,  978.82,  987.15,  -105.2,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 118.0,       
2024-09-22, 15:56:29,  -07:00,       ,   37.4560318, -122.1125031,    93.6, 29.95,     2.9,  26.2,   0.00,   0.00,   -9.66,   3.59,   0.57,  -0.01,   0.00, 169.4, 256.8,  28.1,  28.1,   8.3,   0.9,  34.19,  33.26,     3.45,  129.13,   56.62,  14.68, 1052.6,  139.50,  136.93,  145.50,  140.53,  141.21,  134.77,  994.96, 1006.74,  973.36,  984.50,  981.78,  989.70,  -105.2,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   3.9,     3D, 3704,      ,       , 116.5,       
2024-09-22, 15:56:30,  -07:00,       ,   37.4560318, -122.1125031,    93.6, 29.95,     1.8,  26.2,   0.00,   0.00,    9.22,   3.64,   0.58,  -0.01,   0.00, 169.5, 256.8,  28.1,  28.1,   8.3,   0.9,  34.19,  33.26,     3.43,  129.07,   56.74,  14.61, 1062.0,  140.03,  137.39,  146.05,  141.03,  141.67,  135.08,  999.53, 1009.88,  977.04,  988.30,  984.91,  992.22,  -106.3,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 116.0,       
2024-09-22, 15:56:31,  -07:00,       ,   37.4560318, -122.1125031,    93.6, 29.95,     2.0,  26.2,   0.00,   0.00,   12.55,   3.59,   0.57,   0.00,  -0.00, 169.4, 256.8,  28.1,  28.1,   8.2,   0.9,  34.22,  33.30,     3.38,  129.01,   56.97,  14.50, 1073.3,  140.56,  137.84,  146.58,  141.43,  142.14,  135.41, 1003.70, 1012.02,  981.30,  993.79,  988.53,  995.48,  -106.1,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 116.0,       
2024-09-22, 15:56:32,  -07:00,       ,   37.4560318, -122.1125031,    94.6, 29.95,     2.2,  26.2,   0.00,   0.00,   14.48,   3.59,   0.57,  -0.01,  -0.03, 169.4, 256.8,  28.1,  28.1,   8.2,   0.8,  34.22,  33.34,     3.42,  128.95,   57.06,  14.39, 1080.4,  141.11,  138.32,  147.13,  141.89,  142.62,  135.75, 1008.17, 1014.77,  985.26,  998.20,  993.60,  998.58,  -105.9,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 115.5,       
2024-09-22, 15:56:33,  -07:00,       ,   37.4560318, -122.1125031,    95.6, 29.95,     2.0,  26.2,   0.00,   0.00,   37.86,   3.57,   0.57,  -0.02,  -0.04, 169.3, 256.8,  28.1,  28.1,   8.1,   0.8,  34.22,  33.34,     3.42,  128.88,   57.06,  14.37, 1079.6,  141.67,  138.82,  147.70,  142.37,  143.11,  136.10, 1015.14, 1018.61,  989.26, 1002.11,  999.38, 1000.79,  -106.1,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 115.5,       
2024-09-22, 15:56:34,  -07:00,       ,   37.4560318, -122.1125031,    95.6, 29.95,     1.9,  26.2,   0.00,   0.00,   29.34,   3.65,   0.56,  -0.01,   0.02, 169.4, 256.8,  28.1,  28.1,   8.1,   0.8,  34.22,  33.34,     3.39,  128.82,   57.04,  14.41, 1079.2,  142.24,  139.32,  148.28,  142.89,  143.61,  136.46, 1020.57, 1024.26,  993.21, 1004.45, 1005.33, 1004.77,  -106.3,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 115.5,       
2024-09-22, 15:56:35,  -07:00,       ,   37.4560318, -122.1125031,    96.6, 29.95,     1.7,  26.0,   0.00,   0.00,   18.39,   3.53,   0.59,   0.00,  -0.04, 169.4, 256.8,  28.1,  28.1,   8.0,   0.8,  34.24,  33.34,     3.42,  128.76,   56.95,  14.42, 1074.3,  142.80,  139.83,  148.85,  143.38,  144.12,  136.83, 1024.35, 1027.50,  997.53, 1005.20, 1009.31, 1007.97,  -106.4,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  85.5,       
2024-09-22, 15:56:36,  -07:00,       ,   37.4560318, -122.1125031,    93.6, 29.95,     2.1,  26.0,   0.00,   0.00,  -20.99,   3.55,   0.59,   0.00,   0.02, 169.4, 256.8,  28.1,  28.1,   8.0,   0.8,  34.23,  33.34,     3.40,  128.69,   56.90,  14.51, 1070.3,  143.38,  140.35,  149.43,  143.88,  144.63,  137.20, 1027.22, 1031.47, 1001.03, 1007.22, 1012.66, 1009.32,  -106.1,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  85.5,       
2024-09-22, 15:56:37,  -07:00,       ,   37.4560318, -122.1125031,    91.6, 29.95,     1.4,  26.0,   0.00,   0.00,  -79.37,   3.52,   0.55,  -0.01,   0.02, 169.3, 256.8,  28.1,  28.1,   7.9,   0.8,  34.23,  33.34,     3.37,  128.62,   56.99,  14.51, 1074.7,  143.97,  140.88,  150.03,  144.38,  145.17,  137.60, 1030.99, 1033.21, 1004.26, 1009.72, 1015.60, 1012.12,  -106.7,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  85.5,       
2024-09-22, 15:56:38,  -07:00,       ,   37.4560318, -122.1125031,    90.6, 29.95,     2.1,  26.0,   0.00,   0.00,  -86.75,   3.55,   0.57,  -0.02,   0.03, 169.3, 256.8,  28.1,  28.1,   7.9,   0.8,  34.23,  33.30,     3.38,  128.56,   56.99,  14.47, 1076.4,  144.54,  141.40,  150.62,  144.85,  145.71,  137.99, 1034.24, 1034.63, 1007.82, 1011.73, 1018.04, 1014.48,  -106.0,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  85.0,       
2024-09-22, 15:56:39,  -07:00,       ,   37.4560318, -122.1125031,    92.6, 29.95,     2.0,  26.0,   0.00,   0.00,  -49.41,   3.52,   0.59,  -0.02,  -0.01, 169.4, 256.8,  28.1,  28.1,   7.8,   0.8,  34.23,  33.26,     3.44,  128.49,   56.99,  14.47, 1077.7,  145.14,  141.95,  151.23,  145.37,  146.26,  138.40, 1037.07, 1038.05, 1012.42, 1013.18, 1019.48, 1017.00,  -106.1,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  85.0,       
2024-09-22, 15:56:40,  -07:00,       ,   37.4560318, -122.1125031,    92.6, 29.95,     2.0,  26.0,   0.00,   0.00,   -0.02,   3.47,   0.59,  -0.02,  -0.03, 169.3, 256.8,  28.1,  28.1,   7.8,   0.8,  34.23,  33.26,     3.41,  128.42,   57.12,  14.47, 1080.7,  145.75,  142.49,  151.85,  145.92,  146.80,  138.81, 1040.54, 1043.88, 1016.55, 1014.30, 1020.39, 1017.78,  -106.1,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  85.0,       
2024-09-22, 15:56:41,  -07:00,       ,   37.4560318, -122.1125031,    95.6, 29.95,     1.9,  26.0,   0.00,   0.00,   38.19,   3.48,   0.64,  -0.01,   0.01, 169.4, 256.8,  28.1,  28.1,   7.8,   0.8,  34.24,  33.23,     3.36,  128.35,   57.21,  14.40, 1088.8,  146.37,  143.04,  152.46,  146.45,  147.37,  139.24, 1042.76, 1045.45, 1019.75, 1016.82, 1022.77, 1018.12,  -106.2,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  85.0,       
2024-09-22, 15:56:42,  -07:00,       ,   37.4560318, -122.1125031,    97.6, 29.95,     1.0,  25.8,   0.00,   0.00,   86.16,   3.53,   0.59,  -0.01,  -0.01, 169.4, 256.8,  28.1,  28.1,   7.7,   0.8,  34.24,  33.23,     3.37,  128.28,   57.24,  14.35, 1090.2,  146.98,  143.59,  153.09,  147.00,  147.94,  139.66, 1044.73, 1046.63, 1022.18, 1019.47, 1025.31, 1019.95,  -107.2,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  85.0,       
2024-09-22, 15:56:43,  -07:00,       ,   37.4560318, -122.1125031,    97.6, 29.95,     1.5,  25.8,   0.00,   0.00,   71.55,   3.57,   0.58,   0.01,  -0.00, 169.4, 256.8,  28.1,  28.1,   7.7,   0.8,  34.27,  33.23,     3.41,  128.21,   57.27,  14.36, 1091.2,  147.60,  144.15,  153.71,  147.54,  148.51,  140.09, 1048.01, 1048.10, 1024.75, 1022.76, 1028.56, 1022.65,  -106.7,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  85.0,       
2024-09-22, 15:56:44,  -07:00,       ,   37.4560280, -122.1125031,    95.6, 29.95,     0.5,  25.8,   0.00,   0.00,    2.21,   3.54,   0.63,   0.01,  -0.01, 169.4, 256.8,  28.1,  28.1,   7.7,   0.8,  34.27,  33.23,     3.39,  128.14,   57.34,  14.31, 1096.7,  148.23,  144.72,  154.35,  148.10,  149.07,  140.53, 1050.34, 1048.74, 1026.81, 1024.75, 1031.15, 1025.55,  -107.7,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  85.0,       
2024-09-22, 15:56:45,  -07:00,       ,   37.4560280, -122.1125031,    94.6, 29.95,    -1.0,  25.8,   0.00,   0.00,  -31.25,   3.60,   0.57,  -0.02,   0.06, 169.3, 256.8,  28.1,  28.1,   7.6,   0.7,  34.27,  33.26,     3.39,  128.07,   57.33,  14.30, 1094.3,  148.76,  145.18,  154.89,  148.55,  149.55,  140.88, 1053.11, 1050.30, 1029.08, 1026.23, 1032.95, 1028.00,  -109.1,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  89.0,       
2024-09-22, 15:56:46,  -07:00,       ,   37.4560280, -122.1125031,    94.6, 29.95,    -0.9,  25.8,   0.00,   0.00,  -48.52,   3.53,   0.53,  -0.01,   0.02, 169.4, 256.8,  28.1,  28.1,   7.5,   0.7,  34.26,  33.26,     3.37,  127.99,   57.22,  14.37, 1087.1,  149.42,  145.79,  155.54,  149.13,  150.16,  141.34, 1057.16, 1051.73, 1031.10, 1028.62, 1036.21, 1029.58,  -109.0,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  89.0,       
2024-09-22, 15:56:47,  -07:00,       ,   37.4560280, -122.1125031,    94.6, 29.95,    -0.9,  25.8,   0.00,   0.00,  -15.60,   3.53,   0.58,  -0.02,   0.03, 169.4, 256.8,  28.1,  28.1,   7.5,   0.7,  34.24,  33.26,     3.36,  127.92,   57.18,  14.46, 1080.5,  150.13,  146.46,  156.28,  149.78,  150.83,  141.89, 1058.59, 1051.81, 1032.94, 1030.77, 1038.91, 1030.63,  -109.1,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  89.0,       
2024-09-22, 15:56:48,  -07:00,       ,   37.4560280, -122.1125031,    94.6, 29.95,    -0.0,  25.8,   0.00,   0.00,  -20.63,   3.57,   0.58,  -0.01,  -0.04, 169.5, 256.8,  28.1,  28.1,   7.5,   0.7,  34.23,  33.26,     3.35,  127.85,   57.24,  14.46, 1082.3,  150.68,  146.95,  156.84,  150.27,  151.34,  142.26, 1059.62, 1050.98, 1034.13, 1032.04, 1041.18, 1032.33,  -108.2,   0,  GPS,  130.0, 113.90, 113.90, 121.500, 135.275,       ,       ,       ,      ,       ,       ,   12.9,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  89.0,       
