#airframe_info, log_version="1.00", airframe_name="Cessna 172S", unit_software_part_number="006-B0319-BD", unit_software_version="13.11", system_software_part_number="006-B0563-35", system_id="2DD9D9042", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2024-05-18, 11:29:13,  -08:00,       ,   37.5141678, -122.2506485,     4.5, 29.99,    -8.0,  25.0,   0.00,   0.00,   -0.92,   3.96,  -0.16,   0.01,  -0.03, 304.6, 347.0,  28.2,  28.2,   3.7,   0.7,  16.92,  17.70,     2.99,   67.96,   64.19,  969.3,   74.69,   79.25,   79.84,   73.49,  868.47,  968.64,  990.40,  992.08,  -116.8,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 144.0,       
2024-05-18, 11:29:14,  -08:00,       ,   37.5141678, -122.2506485,     4.5, 29.99,    -8.0,  25.0,   0.00,   0.00,   -0.92,   3.96,  -0.16,   0.01,  -0.03, 304.6, 347.0,  28.2,  28.2,   3.7,   0.7,  16.92,  17.70,     2.99,   67.96,   64.19,  969.3,   74.69,   79.25,   79.84,   73.49,  868.47,  968.64,  990.40,  992.08,  -116.8,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 144.0,       
2024-05-18, 11:29:15,  -08:00,       ,   37.5141678, -122.2506485,     5.5, 29.99,    -7.2,  25.0,   0.00,   0.00,  -21.27,   3.96,  -0.18,   0.01,  -0.00, 304.5, 347.0,  28.2,  28.2,   3.6,   0.7,  16.95,  17.70,     3.05,   68.01,   64.21,  972.4,   75.64,   80.32,   80.89,   74.37,  847.80,  971.07,  993.86,  995.33,  -116.0,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 144.0,       
2024-05-18, 11:29:16,  -08:00,       ,   37.5141678, -122.2506485,     8.5, 29.99,    -7.1,  24.8,   0.00,   0.00,   72.39,   3.96,  -0.19,  -0.01,  -0.00, 304.5, 347.0,  28.2,  28.2,   3.4,   0.7,  16.95,  17.70,     3.08,   68.05,   64.17,  970.5,   76.37,   81.10,   81.57,   75.08,  863.33,  971.92,  995.27,  997.44,  -115.9,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 144.5,       
2024-05-18, 11:29:17,  -08:00,       ,   37.5141678, -122.2506485,     7.5, 29.99,    -6.7,  24.8,   0.00,   0.00,   47.40,   3.98,  -0.18,   0.02,  -0.01, 304.6, 347.0,  28.2,  28.2,   3.4,   0.7,  16.95,  17.73,     3.03,   68.08,   64.18,  971.0,   76.94,   81.66,   82.20,   75.61,  847.92,  972.96,  998.09,  997.19,  -115.5,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 144.5,       
2024-05-18, 11:29:18,  -08:00,       ,   37.5141678, -122.2506485,     5.5, 29.99,    -6.5,  24.8,   0.00,   0.00,  -18.90,   3.92,  -0.15,   0.01,  -0.01, 304.6, 347.0,  28.2,  28.2,   3.4,   0.7,  16.95,  17.73,     3.04,   68.11,   64.22,  972.6,   77.47,   82.24,   82.71,   76.09,  823.72,  974.69, 1002.98,  996.77,  -115.3,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 144.5,       
2024-05-18, 11:29:19,  -08:00,       ,   37.5141640, -122.2506485,     3.5, 29.99,    -6.7,  24.8,   0.00,   0.00,  -67.03,   3.91,  -0.15,  -0.00,  -0.01, 304.5, 347.0,  28.2,  28.2,   3.3,   0.7,  16.95,  17.70,     3.03,   68.15,   64.11,  969.7,   78.13,   82.96,   83.45,   76.79,  817.96,  977.76, 1007.15,  998.29,  -115.5,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 144.5,       
2024-05-18, 11:29:20,  -08:00,       ,   37.5141678, -122.2506485,     3.5, 29.99,    -7.3,  24.8,   0.00,   0.00,  -50.75,   3.92,  -0.16,   0.01,  -0.00, 304.6, 347.0,  28.2,  28.2,   3.2,   0.7,  16.97,  17.70,     3.02,   68.18,   64.26,  975.0,   78.77,   83.62,   84.10,   77.41,  873.91,  981.60, 1009.28, 1001.05,  -116.1,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 144.5,       
2024-05-18, 11:29:21,  -08:00,       ,   37.5141678, -122.2506485,     4.5, 29.99,    -7.5,  24.8,   0.00,   0.00,  -17.90,   3.97,  -0.18,   0.01,   0.01, 304.5, 347.0,  28.2,  28.2,   3.2,   0.7,  16.97,  17.65,     3.05,   68.22,   64.24,  976.8,   79.41,   84.27,   84.75,   78.01,  870.71,  983.09, 1011.68, 1002.42,  -116.4,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 144.5,       
2024-05-18, 11:29:22,  -08:00,       ,   37.5141678, -122.2506485,     4.5, 29.99,    -7.4,  24.8,   0.00,   0.00,   -6.92,   3.97,  -0.19,   0.00,   0.01, 304.5, 347.0,  28.2,  28.2,   3.2,   0.7,  16.97,  17.65,     3.07,   68.25,   64.23,  976.8,   80.07,   84.93,   85.40,   78.66,  935.07,  984.04, 1013.97, 1004.41,  -116.3,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 144.5,       
2024-05-18, 11:29:23,  -08:00,       ,   37.5141678, -122.2506485,     3.5, 29.99,    -7.4,  24.8,   0.00,   0.00,  -12.91,   3.97,  -0.13,   0.01,   0.01, 304.5, 347.0,  28.2,  28.2,   3.1,   0.7,  17.00,  17.65,     3.03,   68.29,   64.24,  979.2,   80.71,   85.60,   86.07,   79.32,  936.78,  984.52, 1015.37, 1006.01,  -116.3,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 144.5,       
2024-05-18, 11:29:25,  -08:00,       ,   37.5141678, -122.2506485,     5.5, 29.99,    -7.5,  24.8,   0.00,   0.00,   23.05,   3.92,  -0.18,   0.01,   0.01, 304.5, 347.0,  28.2,  28.2,   3.0,   0.7,  17.00,  17.70,     2.98,   68.32,   64.20,  976.8,   81.36,   86.27,   86.73,   79.94,  932.86,  987.45, 1018.24, 1006.05,  -116.3,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 145.0,       
2024-05-18, 11:29:25,  -08:00,       ,   37.5141678, -122.2506485,     6.5, 29.99,    -7.6,  24.8,   0.00,   0.00,   45.52,   3.93,  -0.16,   0.00,   0.00, 304.5, 347.0,  28.2,  28.2,   3.0,   0.7,  17.00,  17.65,     2.99,   68.36,   64.21,  976.1,   82.16,   87.02,   87.55,   80.74,  925.88,  988.39, 1016.20, 1008.46,  -116.5,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 145.0,       
2024-05-18, 11:29:27,  -08:00,       ,   37.5141640, -122.2506485,     4.5, 29.99,    -6.6,  24.8,   0.00,   0.00,  -15.54,   3.90,  -0.16,   0.01,  -0.00, 304.5, 347.0,  28.2,  28.2,   2.9,   0.7,  17.00,  17.65,     3.00,   68.43,   64.26,  980.1,   83.41,   88.32,   88.79,   81.94,  926.78,  990.11, 1003.58, 1011.10,  -115.4,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 145.0,       
2024-05-18, 11:29:28,  -08:00,       ,   37.5141640, -122.2506485,     3.5, 29.99,    -6.7,  24.5,   0.00,   0.00,  -27.98,   3.92,  -0.16,   0.00,  -0.02, 304.5, 347.0,  28.2,  28.2,   2.9,   0.7,  17.00,  17.65,     3.04,   68.47,   64.25,  979.7,   84.10,   89.03,   89.45,   82.67,  897.22,  991.24, 1003.72, 1012.50,  -115.5,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 145.0,       
2024-05-18, 11:29:29,  -08:00,       ,   37.5141640, -122.2506485,     4.5, 29.99,    -7.0,  24.5,   0.00,   0.00,  -13.40,   3.97,  -0.15,   0.00,   0.01, 304.5, 347.0,  28.2,  28.2,   2.9,   0.7,  17.00,  17.65,     2.97,   68.51,   64.42,  985.0,   84.83,   89.73,   90.17,   83.35,  923.94,  992.41, 1008.13, 1013.78,  -115.8,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 138.5,       
2024-05-18, 11:29:30,  -08:00,       ,   37.5141640, -122.2506485,     4.5, 29.99,    -6.8,  24.5,   0.00,   0.00,   -8.85,   3.93,  -0.16,   0.01,  -0.02, 304.5, 347.0,  28.2,  28.2,   2.8,   0.7,  17.00,  17.73,     2.94,   68.55,   64.56,  991.1,   85.60,   90.52,   90.98,   84.17,  949.73,  992.64, 1013.47, 1015.87,  -115.6,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   3.9,     3D, 3704,      ,       , 127.5,       
2024-05-18, 11:29:31,  -08:00,       ,   37.5141640, -122.2506485,     4.5, 29.99,    -8.2,  24.5,   0.00,   0.00,    7.02,   3.97,  -0.16,   0.01,   0.03, 304.5, 347.0,  28.2,  28.2,   2.9,   0.6,  17.00,  17.70,     2.96,   68.59,   64.36,  985.1,   86.31,   91.22,   91.72,   84.91,  983.36,  995.37, 1017.39, 1015.99,  -117.0,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 121.0,       
2024-05-18, 11:29:32,  -08:00,       ,   37.5141716, -122.2506485,     4.5, 29.99,   -14.9,  24.5,   0.00,   0.00,   10.85,   3.94,  -0.15,   0.01,  -0.01, 304.5, 347.0,  28.2,  28.2,   2.7,   0.6,  16.97,  17.70,     3.00,   68.63,   64.59,  995.5,   87.06,   91.90,   92.29,   85.52,  980.54,  997.26, 1019.82, 1015.16,  -123.7,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 120.0,       
2024-05-18, 11:29:33,  -08:00,       ,   37.5141716, -122.2506485,     8.5, 29.99,   -17.4,  24.5,   0.00,   0.00,   73.83,   3.91,  -0.16,   0.00,  -0.01, 304.4, 347.0,  28.2,  28.2,   2.7,   0.6,  16.97,  17.70,     2.97,   68.67,   64.42,  988.5,   87.86,   92.67,   93.08,   86.37,  993.39,  999.29, 1022.98, 1016.15,  -126.2,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.5,       
2024-05-18, 11:29:34,  -08:00,       ,   37.5141716, -122.2506485,     8.5, 29.99,   -17.5,  24.5,   0.00,   0.00,   77.15,   3.89,  -0.19,   0.02,  -0.03, 304.4, 347.0,  28.2,  28.2,   2.7,   0.6,  17.00,  17.73,     2.99,   68.72,   64.51,  992.2,   88.61,   93.41,   93.91,   87.13,  994.37, 1001.31, 1024.71, 1016.51,  -126.3,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:35,  -08:00,       ,   37.5141716, -122.2506485,     4.5, 29.99,   -16.1,  24.5,   0.00,   0.00,  -13.08,   3.90,  -0.16,   0.01,  -0.01, 304.5, 347.0,  28.1,  28.2,   2.7,   0.6,  17.00,  17.70,     2.98,   68.76,   64.39,  987.9,   89.33,   94.16,   94.53,   87.88,  996.47, 1002.88, 1024.13, 1017.69,  -124.9,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:36,  -08:00,       ,   37.5141716, -122.2506485,     4.5, 29.99,   -16.3,  24.5,   0.00,   0.00,  -41.31,   3.93,  -0.18,   0.00,  -0.00, 304.4, 347.0,  28.2,  28.2,   2.7,   0.6,  17.03,  17.65,     2.93,   68.80,   64.57,  994.5,   90.10,   94.89,   95.26,   88.65, 1000.23, 1003.76, 1027.56, 1019.87,  -125.1,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:37,  -08:00,       ,   37.5141716, -122.2506485,     4.5, 29.99,   -18.7,  24.5,   0.00,   0.00,  -39.59,   3.93,  -0.16,  -0.00,   0.02, 304.4, 347.0,  28.1,  28.1,   2.6,   0.6,  17.03,  17.65,     2.97,   68.84,   64.59,  997.5,   90.88,   95.60,   95.99,   89.41,  997.30, 1006.87, 1029.11, 1023.75,  -127.5,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:38,  -08:00,       ,   37.5141678, -122.2506485,     3.5, 29.99,   -19.0,  24.5,   0.00,   0.00,  -52.96,   3.93,  -0.21,   0.01,   0.02, 304.4, 347.0,  28.1,  28.1,   2.5,   0.6,  17.03,  17.70,     2.93,   68.89,   64.59,  997.3,   91.64,   96.35,   96.75,   90.19,  999.95, 1007.65, 1028.44, 1025.45,  -127.8,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:39,  -08:00,       ,   37.5141678, -122.2506485,     3.5, 29.99,   -17.7,  24.5,   0.00,   0.00,  -33.19,   3.92,  -0.20,   0.01,  -0.02, 304.4, 347.0,  28.1,  28.1,   2.6,   0.6,  17.03,  17.73,     2.98,   68.94,   64.58,  996.6,   92.40,   97.06,   97.46,   90.97,  990.44, 1006.83, 1029.37, 1026.76,  -126.5,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:40,  -08:00,       ,   37.5141678, -122.2506485,     3.5, 29.99,   -18.2,  24.5,   0.00,   0.00,  -16.96,   3.94,  -0.14,   0.00,   0.01, 304.5, 347.0,  28.1,  28.1,   2.6,   0.6,  17.03,  17.73,     2.96,   68.98,   64.39,  992.0,   93.19,   97.79,   98.20,   91.75, 1002.87, 1006.61, 1028.61, 1026.94,  -127.0,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:41,  -08:00,       ,   37.5141716, -122.2506485,     2.5, 29.99,   -18.4,  24.5,   0.00,   0.00,  -15.13,   3.92,  -0.21,  -0.00,  -0.00, 304.4, 347.0,  28.1,  28.1,   2.5,   0.6,  17.05,  17.73,     3.01,   69.02,   64.68, 1002.1,   94.00,   98.52,   99.00,   92.65, 1006.60, 1008.93, 1022.37, 1026.79,  -127.2,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:42,  -08:00,       ,   37.5141716, -122.2506485,     2.5, 29.99,   -19.4,  24.5,   0.00,   0.00,  -15.96,   3.92,  -0.21,   0.01,   0.00, 304.4, 347.0,  28.1,  28.1,   2.5,   0.6,  17.05,  17.73,     2.93,   69.07,   64.76, 1006.3,   94.77,   99.30,   99.68,   93.36, 1009.10, 1012.33, 1023.42, 1025.96,  -128.2,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:43,  -08:00,       ,   37.5141716, -122.2506485,     2.5, 29.99,   -17.6,  24.5,   0.00,   0.00,  -14.96,   3.91,  -0.20,   0.01,  -0.01, 304.4, 347.0,  28.1,  28.1,   2.5,   0.6,  17.05,  17.70,     3.00,   69.11,   64.68, 1004.2,   95.60,  100.01,  100.49,   94.26, 1008.61, 1013.33, 1026.65, 1028.23,  -126.4,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   3.9,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:44,  -08:00,       ,   37.5141716, -122.2506485,     2.5, 29.99,   -17.3,  24.5,   0.00,   0.00,   -7.83,   3.93,  -0.21,   0.00,  -0.01, 304.4, 347.0,  28.1,  28.1,   2.5,   0.6,  17.05,  17.70,     3.01,   69.15,   64.73, 1006.6,   96.38,  100.76,  101.15,   95.00, 1012.09, 1013.94, 1029.40, 1030.23,  -126.1,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:45,  -08:00,       ,   37.5141716, -122.2506485,     2.5, 29.99,   -17.9,  24.5,   0.00,   0.00,   -1.80,   3.96,  -0.19,  -0.00,  -0.00, 304.4, 347.0,  28.2,  28.2,   2.5,   0.6,  17.03,  17.70,     2.94,   69.20,   64.86, 1011.7,   97.18,  101.52,  101.89,   95.82, 1009.39, 1014.48, 1032.51, 1033.86,  -126.8,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:46,  -08:00,       ,   37.5141716, -122.2506485,     2.5, 29.99,   -17.2,  24.2,   0.00,   0.00,  -15.04,   3.98,  -0.22,   0.00,   0.02, 304.4, 347.0,  28.2,  28.2,   2.5,   0.6,  17.03,  17.70,     2.98,   69.24,   64.84, 1011.5,   98.02,  102.28,  102.63,   96.63, 1010.47, 1016.77, 1035.84, 1036.55,  -126.0,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:47,  -08:00,       ,   37.5141678, -122.2506485,     2.5, 29.99,   -16.2,  24.2,   0.00,   0.00,   -8.91,   3.94,  -0.20,   0.00,  -0.01, 304.4, 347.0,  28.2,  28.2,   2.4,   0.6,  17.00,  17.70,     3.00,   69.29,   64.88, 1013.8,   98.82,  103.06,  103.40,   97.49, 1012.56, 1019.40, 1039.51, 1037.41,  -125.0,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:48,  -08:00,       ,   37.5141678, -122.2506485,     2.5, 29.99,   -15.9,  24.2,   0.00,   0.00,   -7.48,   3.96,  -0.20,   0.00,   0.02, 304.4, 347.0,  28.2,  28.2,   2.4,   0.6,  16.97,  17.70,     2.96,   69.33,   64.85, 1013.9,   99.71,  103.89,  104.28,   98.44, 1015.50, 1020.23, 1040.26, 1039.02,  -124.8,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:49,  -08:00,       ,   37.5141678, -122.2506485,     1.5, 29.99,   -17.5,  24.2,   0.00,   0.00,  -13.11,   3.93,  -0.22,   0.01,  -0.01, 304.4, 347.0,  28.2,  28.2,   2.4,   0.6,  16.97,  17.73,     2.96,   69.38,   64.84, 1015.5,  100.34,  104.57,  104.95,   99.17, 1016.73, 1020.51, 1042.38, 1040.07,  -126.3,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:50,  -08:00,       ,   37.5141678, -122.2506485,     2.5, 29.99,   -17.0,  24.2,   0.00,   0.00,   -0.69,   3.93,  -0.23,   0.01,  -0.00, 304.5, 347.0,  28.2,  28.2,   2.4,   0.6,  16.92,  17.70,     2.98,   69.42,   64.91, 1015.7,  101.35,  105.44,  105.85,  100.11, 1017.50, 1021.63, 1046.11, 1040.51,  -125.8,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:51,  -08:00,       ,   37.5141678, -122.2506485,     3.5, 29.99,   -15.1,  24.2,   0.00,   0.00,   13.15,   3.94,  -0.20,   0.01,   0.01, 304.5, 347.0,  28.2,  28.2,   2.4,   0.6,  16.92,  17.73,     2.98,   69.47,   65.04, 1021.2,  102.11,  106.15,  106.46,  100.88, 1017.95, 1021.21, 1048.50, 1040.17,  -123.9,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:52,  -08:00,       ,   37.5141678, -122.2506485,     3.5, 29.99,   -15.2,  24.2,   0.00,   0.00,   29.93,   3.91,  -0.22,  -0.00,  -0.01, 304.4, 347.0,  28.2,  28.2,   2.4,   0.6,  16.92,  17.73,     2.95,   69.51,   64.93, 1018.4,  103.00,  106.99,  107.34,  101.80, 1017.29, 1021.88, 1052.08, 1040.06,  -124.0,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:53,  -08:00,       ,   37.5141678, -122.2506485,     3.5, 29.99,   -15.0,  24.2,   0.00,   0.00,   17.71,   3.96,  -0.23,   0.01,   0.02, 304.4, 347.0,  28.2,  28.2,   2.4,   0.6,  16.92,  17.73,     2.96,   69.56,   64.89, 1017.7,  103.85,  107.77,  108.11,  102.70, 1018.45, 1022.98, 1055.74, 1040.29,  -123.8,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:54,  -08:00,       ,   37.5141678, -122.2506485,     3.5, 29.99,   -14.6,  24.2,   0.00,   0.00,   16.47,   3.92,  -0.19,   0.00,  -0.02, 304.4, 347.0,  28.2,  28.2,   2.4,   0.6,  16.92,  17.73,     2.94,   69.61,   64.97, 1019.9,  104.67,  108.52,  108.89,  103.54, 1018.67, 1024.46, 1058.53, 1041.97,  -123.4,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 119.000,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:55,  -08:00,       ,   37.5141678, -122.2506485,     3.5, 29.99,   -12.3,  24.2,   0.00,   0.00,    8.60,   3.94,  -0.22,   0.01,   0.01, 304.4, 347.0,  28.2,  28.2,   2.3,   0.6,  16.92,  17.73,     2.96,   69.66,   64.97, 1022.6,  105.51,  109.29,  109.65,  104.39, 1019.58, 1026.82, 1057.44, 1045.07,  -121.1,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 125.900,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
2024-05-18, 11:29:56,  -08:00,       ,   37.5141716, -122.2506485,     2.5, 29.99,   -12.3,  24.2,   0.00,   0.00,  -12.77,   3.92,  -0.21,   0.00,  -0.01, 304.4, 347.0,  28.2,  28.2,   2.3,   0.6,  16.95,  17.76,     2.93,   69.70,   65.01, 1023.5,  106.36,  110.07,  110.40,  105.26, 1022.35, 1027.96, 1056.04, 1048.63,  -121.1,   0,  GPS,  311.7, 108.30, 117.30, 121.600, 125.900,       ,       ,       ,      ,       ,       ,   13.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 119.0,       
